,self_employed,company_size,tech_or_not,tech_it,employer_provide_coverage,mh_care_options_coverage,wellness_program_discuss,resources_mh_help,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,leave,talk_ph_mh_coworkers,talk_mh_supervisors,talk_mh_employer,talk_mh_coworkers,coworker_discuss_mh,importance_ph_employer,importance_mh_employer,previous_employer,prev_tech_or_not,prev_mh_coverage,Were you aware of the options for mental health care provided by your previous employers?,prev_wellness_program_discuss,prev_resources_mh_help,prev_anonymity_mh_treatment,prev_discuss_ph_mh,prev_discuss_mh_supervisors,prev_discuss_employer,prev_discuss_coworkers,prev_coworkers_discuss_mh,describe_conversation,prev_employer_importance_ph,prev_emploey_importance_mh,currently_dx_mh,past_mh_disorder,treatment_for_mh_by_mh_professional,mh_family_history,if_mh_treated_effectively_interfere_work,if_mh_not_treated_effectively_interfere_work,not_reveal_mh_because_observations,share_mh_family_friends,interview_ph,why_why_not_ph,interview_mh,why_why_not_mh,identified_work_mh_individual,reaction_towards_mh,employer_unsuportive_response_mh,unsuportive_desciption,employer_suportive_response_mh,tech_industry_support_mh_issues,age,gender,country_live,state_live,ethnicity,country_work,state_work,key
147,False,100-500,True,True,Yes,No,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,8.0,8.0,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,True,True,True,.,6.0,4.0,Yes,Possibly,True,I don't know,Sometimes,Often,No,6,Maybe,.,Maybe,.,True,9,Maybe/Not sure,,"Yes, I experienced",3,42,Female,United Kingdom,,,United Kingdom,,45
148,False,More than 1000,True,True,Yes,No,Yes,Yes,Yes,Difficult,Physical health,No,True,No,True,8.0,4.0,False,,,,,,,,,,,,,,,Possibly,Don't Know,False,No,Sometimes,Not applicable to me,Yes,5,Maybe,"Don't want to appear as not being fit for work, making an issue of something others might not see as an issue",No,"The stigma and the risk of not getting the role, another excuse would be found.",False,5,Maybe/Not sure,,"Yes, I observed",2,49,Male,Netherlands,,,Netherlands,,45
149,True,,,,,,,,,,,,,,,,,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,True,True,,8.0,5.0,Don't Know,Don't Know,False,No,Rarely,Rarely,No,6,Maybe,,No,,False,3,Maybe/Not sure,,Maybe/Not sure,3,38,male,Poland,,,Poland,,45
150,False,100-500,True,True,I don't know,No,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,False,No,True,6.0,6.0,True,True,I don't know,I was aware of some,None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,True,"Colleague had re-entered the workplace after long-term absence due to paranoia.  Had a series of very uncomfortable conversations being both accused of conspiracy and asked for help to thwart a conspiracy.  They admitted paranoia was an issue but I had nobody to turn to but HR.  I felt awful that I could not do something  apart from listen and hope I wouldn't be reported to HR for misconduct, which is what the person said they would do if I didn't help with their conspiracy. What is the correct way to react?",6.0,1.0,No,No,False,Yes,Not applicable to me,Not applicable to me,Yes,0,No,Employer might think you will be off sick too much and not employ you.,No,Employer may think you are unreliable.,False,2,"Yes, I observed","Colleague with paranoia not supported and the rest of us didn't know what to do.  I know that not having a particular issue means you should do everything in your power to support people with problems but, from the experience of having a chronically depressed parent, I know that caring can absolutely take over.",Maybe/Not sure,3,41,F,United Kingdom,,,United Kingdom,,45
151,False,100-500,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,True,Yes,False,8.0,8.0,True,True,Some did,I was aware of some,None did,Some did,"Yes, always",Mental health,Some of my previous supervisors,False,False,False,,8.0,5.0,No,Possibly,True,No,Not applicable to me,Not applicable to me,No,7,Maybe,They may judge me and not give me a job due to the injury,No,I believe mental illness is less understood by employers so if an ongoing issue was revealed at an interview the application would not be carried further ,False,5,No,,"Yes, I observed",3,33,male,United Kingdom,,,United Kingdom,,45
152,False,26-100,True,True,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,5.0,5.0,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,True,False,,5.0,3.0,Yes,Yes,True,Yes,Rarely,Sometimes,No,10,No,It has no impact on whether or not I can do the job and I don't need accommodations for it.,No,"It's not relevant to my ability to do the job. I would ask questions to see if it's a supportive environment, however.",True,9,No,,"Yes, I observed",2,27,Man,United States of America,Pennsylvania,White,United States of America,Pennsylvania,45
153,False,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,No,False,No,True,7.0,7.0,True,True,I don't know,N/A (was not aware),I don't know,Some did,"Yes, always",Same level of comfort for each,"Yes, all of my previous supervisors",False,False,False,,6.0,4.0,No,No,False,No,Not applicable to me,Not applicable to me,No,6,No,has nothing to do with the employment,No,has nothing to do with the employment,False,5,No,,No,1,47,male,United Kingdom,,,United Kingdom,,45
154,False,100-500,True,True,I don't know,No,Yes,No,Yes,Somewhat difficult,Physical health,Maybe,False,No,False,8.0,3.0,False,,,,,,,,,,,,,,,Yes,Yes,True,Yes,Sometimes,Often,Maybe,8,Maybe,"It would depend on what it is, I also have chronic back pain but would not bring that up in an interview. If I was diagnosed with cancer or had kidney issues that prevented me from being able to work on a regular basis to get treatment, it would seem relevant.",No,It seems very possible to me that I would be denied an opportunity if I brought that up.,False,6,No,,No,2,28,Male,United States of America,Pennsylvania,White,United States of America,Pennsylvania,45
155,False,More than 1000,True,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,Maybe,False,Maybe,True,6.0,4.0,True,True,"Yes, they all did","Yes, I was aware of all of them",None did,Some did,I don't know,Physical health,Some of my previous supervisors,True,True,True,One manager told me about her bipolar disorder. She was a huge support to me at the time.,10.0,6.0,Yes,Yes,True,Yes,Often,Often,Maybe,7,No,Because I'm almost 50 and I can't take the risk. I can always leave the position if it doesn't work out.,No,I would not trust the hiring manager with this information before I knew them better.,False,6,"Yes, I observed","Co-worker was bullied by manager and ended up taking stress leave. She had to hand in her laptop before her leave and give her password to the bullying manager. It was appalling, and was supported by HR and the executives. As a person who had previously revealed mental health problems (and had stood up for my co-worker), I knew I could no longer stay at the company and resigned shortly after.",No,1,49,Female,Canada,,,Canada,,45
156,False,More than 1000,False,False,I don't know,No,No,No,Yes,Somewhat difficult,Physical health,No,False,No,True,6.0,5.0,True,False,"No, none did",N/A (was not aware),None did,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,7.0,5.0,Possibly,Possibly,True,I don't know,Rarely,Often,Yes,3,Yes,If the job if physical then talking about your physical health may prevent me from getting the job,No,I feel as if most employers might feel I won't be able to work effectively and also i think they take it as a precaution to avoid hiring people with mental health disorders as employees who suffer from this will most likely need more time off than others,False,4,Maybe/Not sure,,Maybe/Not sure,3,23,Male,United Kingdom,,,United Kingdom,,45
157,False,More than 1000,False,True,Yes,Yes,Yes,I don't know,Yes,I don't know,Physical health,Maybe,False,Maybe,True,10.0,6.0,True,False,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,True,False,,5.0,0.0,Yes,Yes,True,I don't know,Sometimes,Often,No,2,No,"I already feel like I have a lot of things going against a hiring manager calling me back, so I don't want to give them another reason to say no.",No,"I already feel like I have a lot of things going against a hiring manager calling me back, so I don't want to give them another reason to say no.",False,5,No,,No,1,23,Questioning,United States of America,Ohio,Black or African American,United States of America,Ohio,45
158,True,,,,,,,,,,,,,,,,,True,False,"Yes, they all did",I was aware of some,None did,None did,I don't know,Physical health,Some of my previous supervisors,True,True,True,,6.0,3.0,Yes,Yes,True,Yes,Sometimes,Often,Maybe,7,Maybe,,No,It would never be to my benefit.,False,6,"Yes, I experienced",,Maybe/Not sure,2,38,cis male,United States of America,Illinois,White,United States of America,Illinois,45
159,False,1-5,True,True,No,,I don't know,No,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,10.0,10.0,True,True,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,Some of my previous supervisors,True,True,True,It was a good and helpful conversation for all of us.  I feel like we became closer because of it and we understand each other better.,5.0,0.0,Yes,Yes,True,Yes,Rarely,Often,No,10,Maybe,It might just not be any of their business and not relevant to my job.  If it is relevant then I'm happy to discuss it with them.,Maybe,I might not because of the stigma that some people still have.  It would have to depend on the person and my level of trust with them.,True,5,Maybe/Not sure,,"Yes, I observed",1,45,Male,United States of America,Colorado,White,United States of America,Colorado,45
160,True,,,,,,,,,,,,,,,,,True,True,Some did,"Yes, I was aware of all of them",None did,None did,I don't know,Physical health,"No, none of my previous supervisors",True,True,False,,5.0,5.0,Possibly,Possibly,True,Yes,Often,Often,Maybe,5,No,no obvious reason to do so,No,no obvious reason to do so,False,5,Maybe/Not sure,,Maybe/Not sure,2,35,male,United States of America,North Carolina,White,United States of America,North Carolina,45
161,True,,,,,,,,,,,,,,,,,True,True,"No, none did",N/A (none offered),None did,None did,I don't know,Same level of comfort for each,"Yes, all of my previous supervisors",True,True,False,,7.0,7.0,Yes,Yes,True,Yes,Sometimes,Often,No,8,Yes,"This is Austria, a country with state-provided health care and state-regulated access to jobs, and to the job market, for anyone, including the disabled. Why wouldn't I bring it up ? This place has laws, and is a social-democratic paradise.",Maybe,"Depends. At this stage, you hardly know anything about a potential employer. Although this is a social-democratic paradise, there's - still and even here - a stigma associated with mental health issues. I'd be careful there, and if discussing it, do it in a guarded way.",False,7,Maybe/Not sure,,"Yes, I observed",4,51,Male,Austria,,,Austria,,45
162,True,,,,,,,,,,,,,,,,,True,True,Some did,"No, I only became aware later",Some did,Some did,No,Physical health,Some of my previous supervisors,True,True,True,"I was responsible for the hiring of a teammate who was burned out they joined the company. I had hoped that we could mitigate some of the problems by slowing onboarding processes and easing them in, but within a month of them joining the team it became clear that this new employee wouldn't be able to handle the workload given their current mental state. I advocated that they have time off and be able to come back when they were recovered, but they were instead let go.",7.0,4.0,No,Possibly,False,Yes,Not applicable to me,Not applicable to me,,6,Maybe,"Depending on how well-known the health issue is, it could bias the employer against me due to their thinking that I won't be a reliable employee or that I could be a higher risk.",Maybe,"Same as the reason for physical issues -- there's more chance of bias with mental health issues of course, but there's also a risk of being decided against due to misunderstanding of the issues at hand.",False,6,"Yes, I experienced",See above re: when I talked about my burnout issues at a previous job.,"Yes, I experienced",3,34,female,United States of America,California,White,United States of America,California,45
163,False,26-100,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,True,Maybe,False,6.0,7.0,True,True,Some did,"Yes, I was aware of all of them",None did,Some did,I don't know,Physical health,Some of my previous supervisors,False,True,True,,8.0,6.0,Possibly,Yes,True,Yes,Sometimes,Sometimes,Yes,3,Maybe,,No,,False,4,Maybe/Not sure,,Maybe/Not sure,2,29,male,United States of America,California,White,United States of America,California,45
164,False,26-100,True,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Maybe,False,Maybe,True,3.0,3.0,True,True,I don't know,N/A (was not aware),I don't know,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",False,False,False,,3.0,2.0,Possibly,Don't Know,False,I don't know,Not applicable to me,Often,No,2,No,,No,,False,6,No,,Maybe/Not sure,1,40,Male,United States of America,California,White,United States of America,California,45
165,True,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,Possibly,Possibly,False,No,Sometimes,Sometimes,No,7,Maybe,,Maybe,if asked,False,5,No,,"Yes, I experienced",4,38,male,Germany,,,Germany,,45
166,False,26-100,True,True,Yes,No,No,No,I don't know,I don't know,Physical health,No,False,Maybe,True,2.0,2.0,True,False,"Yes, they all did",N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",True,True,True,"Talked about the existence of therapy, but not much more. Another coworker opened up about trauma from sexual abuse, I recommended nearby therapy programs that were recommended by my therapist for survivors of abuse. Coworker did not disclose if they followed through.",5.0,5.0,Yes,Yes,True,Yes,Sometimes,Sometimes,No,10,No,"Distrust in integrity of managers. May not hire me because of issue, but say that it was for another spurious reason (e.g., ""not enough experience"")",No,"Distrust in integrity of managers. May not hire me because of issue, but say that it was for another spurious reason (e.g., ""not enough experience"")",False,7,"Yes, I experienced",Supervisor threatened to withdraw support for overseas summer fellowship opportunity.,No,2,32,Cis Male,United States of America,Maryland,White,United States of America,Maryland,45
167,False,More than 1000,True,True,Yes,Yes,Yes,I don't know,I don't know,Difficult,Physical health,Yes,True,Maybe,True,7.0,4.0,False,,,,,,,,,,,,,,,Yes,Yes,True,Yes,Sometimes,Sometimes,No,7,No,Because I'd be afraid of discrimination.,No,Fear of discrimination.,False,4,"Yes, I observed",I was friends with a manager of a different team. He would often talk to me about issues with his reports. He had a report quit because of mental health issues. He didn't believe the reports issues were real and did not respect the report's decision. He complained about the report. ,"Yes, I experienced",2,22,female,United States of America,California,White,United States of America,California,45
168,False,1-5,True,True,Yes,Yes,Yes,I don't know,Yes,Very easy,Same level of comfort for each,Yes,True,Maybe,True,8.0,8.0,True,True,Some did,I was aware of some,None did,None did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,True,False,False,,9.0,6.0,Yes,Yes,True,Yes,Sometimes,Often,Yes,7,Maybe,That I might need some physical thing,No,Unstable. Unreliable. I don’t trust yet,False,7,Maybe/Not sure,,"Yes, I experienced",2,28,Male,United States of America,California,White,United States of America,California,45
